Sample	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26
fastqc | MantonBM1_HiSeq_6_S6_L007_R1_001	1.3603302510659474	0.004819942826113989	0.0008834958407148395	0.008079737824613568	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00043773931853929437	0.0	0.0016114579308864133	0.0	0.0
fastqc | MantonBM1_HiSeq_6_S6_L008_R1_001	0.2534992413274812	0.001868385634595686	0.018986119621953672	0.04572313324982563	1.4947085076765488e-05	0.0	0.0	0.0	0.0	7.307463815307572e-05	6.6431489230068835e-06	0.0002607435952280202	0.0	0.0	0.0	0.0	0.00012123746784487562	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
fastqc | MantonBM1_HiSeq_7_S7_L007_R1_001	1.3583944373286483	0.004953390981242849	0.0008416116714108998	0.00821691868537269	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0004349156960742716	0.0	0.0015421247391335813	0.0	0.0
fastqc | MantonBM1_HiSeq_7_S7_L008_R1_001	0.2563362401037912	0.0017304977945124791	0.01874734699419003	0.04587458211195644	1.035193097415242e-05	0.0	0.0	0.0	0.0	0.00012077252803177822	8.626609145127016e-06	0.0003191845383696996	0.0	0.0	0.0	0.0	0.000115596562544702	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
fastqc | MantonBM1_HiSeq_8_S8_L007_R1_001	1.3591988145061482	0.00482359882513049	0.0008814442684279524	0.008278860357368063	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00042980901470010633	0.0	0.0015580576782878853	0.0	0.0
fastqc | MantonBM1_HiSeq_8_S8_L008_R1_001	0.2558035715917181	0.001775036008432674	0.018824082846290426	0.04601345794016503	2.6103470712245204e-05	0.0	0.0	0.0	0.0	0.00010963457699142987	6.960925523265389e-06	0.00026103470712245206	0.0	0.0	0.0	0.0	0.00013051735356122603	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
fastqc | MantonBM2_HiSeq_1_S9_L005_R1_001	0.36788126156417583	0.03541738320473518	0.0	0.0027575340075963895	0.0	0.0	0.0	0.0	0.0	0.0	0.0028710449887465604	0.0	3.914171763798992e-05	0.0	0.0	0.0	0.0030354402028261182	0.0	0.0	0.0	0.0	0.0	0.0	0.0002759491093478289	0.0	2.5442116464693444e-05
fastqc | MantonBM2_HiSeq_1_S9_L006_R1_001	0.31328635000655436	0.06457616301401062	0.0	0.003439686053417813	0.0	0.0	0.0	0.0	2.9836186336957485e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00205230338874929	0.0	0.0	0.000613772976074554	0.0013703334153331189	0.0	0.0	0.0	0.0	0.0
fastqc | MantonBM2_HiSeq_2_S10_L005_R1_001	0.3666648098579258	0.03581530467790386	0.0	0.002872331886166848	0.0	0.0	0.0	0.0	0.0	0.0	0.0029896403355718602	0.0	1.3800994047648518e-05	0.0	0.0	0.0	0.003186304500750852	0.0	0.0	0.0	0.0	0.0	0.0	0.00025186814136958545	0.0	6.900497023824259e-06
fastqc | MantonBM2_HiSeq_2_S10_L006_R1_001	0.3151900317645147	0.06567150399793453	0.0	0.003324399504647503	0.0	0.0	0.0	0.0	1.5085193441395364e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.002085527993272909	0.0	0.0	0.0005826655966738958	0.0014368646752929081	0.0	0.0	0.0	0.0	0.0
fastqc | MantonBM2_HiSeq_3_S11_L005_R1_001	0.36516661279413565	0.03585011041501715	0.0	0.0026958597008153126	0.0	0.0	0.0	0.0	0.0	0.0	0.0027941183380219676	0.0	3.215737217672341e-05	0.0	0.0	0.0	0.003074602084230055	0.0	0.0	0.0	0.0	0.0	0.0	0.00023403420861948704	0.0	2.8584330823754146e-05
fastqc | MantonBM2_HiSeq_3_S11_L006_R1_001	0.31174963255898347	0.06463661198811929	0.0	0.0033065448578457842	0.0	0.0	0.0	0.0	2.340916713519139e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0021321849732303493	0.0	0.0	0.0005364600801814694	0.0012621442613724027	0.0	0.0	0.0	0.0	0.0
fastqc | MantonBM2_HiSeq_4_S12_L005_R1_001	0.3638545840039957	0.03461086814801797	0.0	0.0028565945489578194	0.0	0.0	0.0	0.0	0.0	0.0	0.002659397376868473	0.0	3.501632027754746e-05	0.0	0.0	0.0	0.0031072376835760535	0.0	0.0	0.0	0.0	0.0	0.0	0.00023958534926743	0.0	2.3958534926743e-05
fastqc | MantonBM2_HiSeq_4_S12_L006_R1_001	0.3098336126599236	0.0643327501198664	0.0	0.003224037592278326	0.0	0.0	0.0	0.0	1.8000209882447228e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.002050023903278712	0.0	0.0	0.0005940069261207586	0.0013420156479024546	0.0	0.0	0.0	0.0	0.0
fastqc | MantonBM2_HiSeq_5_S13_L005_R1_001	0.3656002808981126	0.03562422699892401	0.0	0.002838456761776398	0.0	0.0	0.0	0.0	0.0	0.0	0.0027562069797970696	0.0	2.1821370729209447e-05	0.0	0.0	0.0	0.0030952775095894015	0.0	0.0	0.0	0.0	0.0	0.0	0.00020814230541707471	0.0	1.3428535833359658e-05
fastqc | MantonBM2_HiSeq_5_S13_L006_R1_001	0.3130705212922749	0.06453349657234943	0.0	0.003322516655210069	0.0	0.0	0.0	0.0	1.4604468814110194e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.002176065853302419	0.0	0.0	0.0005476675805291323	0.001334483337889319	0.0	0.0	0.0	0.0	0.0
fastqc | MantonBM2_HiSeq_6_S14_L005_R1_001	0.3670805830817279	0.035438772848966786	0.0	0.0028180188496877323	0.0	0.0	0.0	0.0	0.0	0.0	0.0027692583803315602	0.0	2.8583723415687018e-05	0.0	0.0	0.0	0.0030315560775578646	0.0	0.0	0.0	0.0	0.0	0.0	0.0002505279287610215	0.0	1.3451163960323304e-05
fastqc | MantonBM2_HiSeq_6_S14_L006_R1_001	0.3128169425082754	0.0648342283278366	0.0	0.0032873179360371845	0.0	0.0	0.0	0.0	1.641834707232778e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.002105196946829584	0.0	0.0	0.000498023194527276	0.0013061707226429656	0.0	0.0	0.0	0.0	0.0
fastqc | MantonBM2_HiSeq_7_S15_L005_R1_001	0.366349450915618	0.03538981870570858	0.0	0.002777260960044158	0.0	0.0	0.0	0.0	0.0	0.0	0.0028553484034830657	0.0	3.830704772474701e-05	0.0	0.0	0.0	0.0031220243895668815	0.0	0.0	0.0	0.0	0.0	0.0	0.0002342623303167221	0.0	2.7993611798853584e-05
fastqc | MantonBM2_HiSeq_7_S15_L006_R1_001	0.31037499859261153	0.06480633430026592	0.0	0.0032864422198533427	0.0	0.0	0.0	0.0	3.3633180612534214e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0020612334975395968	0.0	0.0	0.0005028961291588449	0.0012812640233346366	0.0	0.0	0.0	0.0	0.0
fastqc | MantonBM2_HiSeq_8_S16_L005_R1_001	0.36609241985480856	0.035135553119253864	0.0	0.0027661713223031143	0.0	0.0	0.0	0.0	0.0	0.0	0.0027569260972954168	0.0	2.7735675023092725e-05	0.0	0.0	0.0	0.0030287357125217255	0.0	0.0	0.0	0.0	0.0	0.0	0.0002718096152263087	0.0	1.8490450015395148e-05
fastqc | MantonBM2_HiSeq_8_S16_L006_R1_001	0.31288386512657995	0.06516035790447955	0.0	0.003255606334975847	0.0	0.0	0.0	0.0	1.607706832086838e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0021382500866754944	0.0	0.0	0.0005325528881287651	0.0014228205463968516	0.0	0.0	0.0	0.0	0.0
fastqc | MantonBM3_HiSeq_1_S17_L003_R1_001	0.4274599174990363	0.009645929850188731	0.0	0.0006434255072483156	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0005125593023842513	0.0005161944747415865	1.999344796534314e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
fastqc | MantonBM3_HiSeq_1_S17_L004_R1_001	0.4151991334947873	0.03390502151698821	0.0	0.0007032323402027476	0.0	0.0	0.0	0.0024786057892391927	0.00022672518072110442	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.3799195425346815e-05	0.0	0.0	0.004640180605436163	0.0	0.0	0.0	0.0	1.921399836619529e-06
fastqc | MantonBM3_HiSeq_2_S18_L003_R1_001	0.4272722415395667	0.009294867741078695	0.0	0.0006517506538801362	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0003858880109112094	0.00047106730428960337	1.677773960483519e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
fastqc | MantonBM3_HiSeq_2_S18_L004_R1_001	0.41305129792893763	0.0338208817240319	0.0	0.0007436648002795737	0.0	0.0	0.0	0.002182704478742645	0.00019040026426452912	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.828992209607622e-05	0.0	0.0	0.004467507649916994	0.0	0.0	0.0	0.0	1.379712059887892e-06
fastqc | MantonBM3_HiSeq_3_S19_L003_R1_001	0.42596227503179945	0.009368226218883283	0.0	0.0006622711873516246	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00045849543739727856	0.0004694119954305471	2.7291395083171345e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
fastqc | MantonBM3_HiSeq_3_S19_L004_R1_001	0.41277968319859526	0.03391662848152659	0.0	0.0007234874999204746	0.0	0.0	0.0	0.0022616258040409473	0.0002230591487690471	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.685325066619039e-05	0.0	0.0	0.004408812566539514	0.0	0.0	0.0	0.0	5.818934315714273e-06
fastqc | MantonBM3_HiSeq_4_S20_L003_R1_001	0.4272815828768945	0.009226411171106064	0.0	0.0006655544126257557	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0004393529129098126	0.00047995318208959723	3.7700249952657186e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
fastqc | MantonBM3_HiSeq_4_S20_L004_R1_001	0.4137883680156337	0.03427963579861739	0.0	0.0006884818810087237	0.0	0.0	0.0	0.002332847087882238	0.00028430613389869173	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.917727721490884e-05	0.0	0.0	0.004449006798036284	0.0	0.0	0.0	0.0	9.220739477795407e-06
fastqc | MantonBM3_HiSeq_5_S21_L003_R1_001	0.42539255502538154	0.00938309208200051	0.0	0.0006491210684359687	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00046473305479328774	0.0004948372202859704	3.0104165492682606e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
fastqc | MantonBM3_HiSeq_5_S21_L004_R1_001	0.4118625924909907	0.03374789435977783	0.0	0.0006490754977809378	0.0	0.0	0.0	0.002382631175084064	0.00018343437980765636	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.240982280218753e-05	0.0	0.0	0.0042572902214700024	0.0	0.0	0.0	0.0	1.2094574492812508e-05
fastqc | MantonBM3_HiSeq_6_S22_L003_R1_001	0.42789821117509813	0.009391400518220199	0.0	0.0006482527146913826	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00048481222855106224	0.0004737937688112654	9.182049783164058e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
fastqc | MantonBM3_HiSeq_6_S22_L004_R1_001	0.4141026146499123	0.03356887929153163	0.0	0.0007052450647038773	0.0	0.0	0.0	0.0022964665198853275	0.00021412733162318282	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.893412796968334e-05	0.0	0.0	0.004453455603575738	0.0	0.0	0.0	0.0	1.964470932322778e-06
fastqc | MantonBM3_HiSeq_7_S23_L003_R1_001	0.4283670355000612	0.009598817912676774	0.0	0.0006331566995254024	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00045457404068490425	0.0005499534152928976	2.2322832355062263e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
fastqc | MantonBM3_HiSeq_7_S23_L004_R1_001	0.41540609811782264	0.03326147369235919	0.0	0.0007837561759931937	0.0	0.0	0.0	0.0023797289477782164	0.00023644041063481817	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.224568102730556e-05	0.0	0.0	0.004220899182443791	0.0	0.0	0.0	0.0	0.0
fastqc | MantonBM3_HiSeq_8_S24_L003_R1_001	0.42681932323333843	0.009156995874148375	0.0	0.0006579764381465479	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00042042620546326695	0.00046944450744553125	2.8279789605152487e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
fastqc | MantonBM3_HiSeq_8_S24_L004_R1_001	0.41223981059598636	0.03401081836538636	0.0	0.0007133040862673559	0.0	0.0	0.0	0.00229176410909988	0.00023576997809397196	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.5955165221706396e-05	0.0	0.0	0.004339766037458535	0.0	0.0	0.0	0.0	5.994151985439966e-06
fastqc | MantonBM4_HiSeq_1_S25_L001_R1_001	0.9112058082047378	0.002738531531254124	3.2447056057513316e-05	0.0	0.0	1.7845880831632323e-05	0.00047534937124257007	0.0	0.0	0.0	0.0	0.0	0.00037800820307003013	0.0	0.0	0.00021901762838821487	0.0	0.0	0.0	0.0	0.0	0.0007641281701544385	0.0	0.0	0.0006976117052365363	0.0005451105417662237
fastqc | MantonBM4_HiSeq_1_S25_L002_R1_001	0.33195235036785176	0.0036335856520778587	0.005004032651883384	0.1016428634294846	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0006331498201755323	0.0006430686163140523	0.0014216941131878792	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
fastqc | MantonBM4_HiSeq_2_S26_L001_R1_001	0.9114989029496564	0.0027752973821437176	2.6612440650693186e-05	0.0	0.0	1.7107997561159905e-05	0.000469519488622944	0.0	0.0	0.0	0.0	0.0	0.00036877239187389126	0.0	1.9008886179066558e-06	0.00019769241626229223	0.0	0.0	0.0	0.0	0.0	0.0007071305658612761	0.0	0.0	0.0006139870235838498	0.0004828257089482906
fastqc | MantonBM4_HiSeq_2_S26_L002_R1_001	0.3332857068787014	0.003843004203674107	0.004559634147623901	0.09491997070627921	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0005785822493645644	0.0006130941730108718	0.001291151967003028	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
fastqc | MantonBM4_HiSeq_3_S27_L001_R1_001	0.9183598579603028	0.0027645659373159133	3.297692966977232e-05	0.0	0.0	2.38166714281689e-05	0.0005203026681230744	0.0	0.0	0.0	0.0	1.8320516483206847e-06	0.00036274622636749555	0.0	1.8320516483206847e-06	0.00025465517911657515	0.0	0.0	0.0	0.0	0.0	0.0006778591098786533	0.0	0.0	0.0006815232131752948	0.0005844244758142984
fastqc | MantonBM4_HiSeq_3_S27_L002_R1_001	0.3315938949281485	0.0035922909284780953	0.004594790722471982	0.10030693961495653	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0005297300047808608	0.0006303597189507017	0.0013594504782189832	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
fastqc | MantonBM4_HiSeq_4_S28_L001_R1_001	0.9173377865319493	0.0027458517183618658	3.21570142683888e-05	0.0	0.0	1.07190047561296e-05	0.000509152725916156	0.0	0.0	0.0	0.0	5.3595023780648e-06	0.0003894571728060421	0.0	0.0	0.00019472858640302105	0.0	0.0	0.0	0.0	0.0	0.0006860163043922944	0.0	0.0	0.000696735309148424	0.0004930742187819617
fastqc | MantonBM4_HiSeq_4_S28_L002_R1_001	0.3326363842437748	0.0035141993648605237	0.004778352885728022	0.09995289646042727	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0005786358681521785	0.0006062777089874737	0.0014263189871012297	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
fastqc | MantonBM4_HiSeq_5_S29_L001_R1_001	0.9169731864338723	0.0029379215651054074	3.8901667240889106e-05	0.0	0.0	1.6913768365603957e-05	0.000504030297294998	0.0	0.0	0.0	0.0	3.3827536731207916e-06	0.000405930440774495	0.0	0.0	0.00021311348140660988	0.0	0.0	0.0	0.0	0.0	0.00064103182105639	0.0	0.0	0.0006596369662585543	0.0005564629792283702
fastqc | MantonBM4_HiSeq_5_S29_L002_R1_001	0.33491559865582177	0.0035915160099588917	0.004478177133856789	0.09524786611718566	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0005097404032125563	0.0006030731530965455	0.0013999912482598378	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
fastqc | MantonBM4_HiSeq_6_S30_L001_R1_001	0.9183636765583179	0.0028036827640921555	3.8034456102025365e-05	0.0	0.0	1.0866987457721533e-05	0.0005324823854283551	0.0	0.0	0.0	0.0	5.433493728860767e-06	0.0003622329152573844	0.0	1.8111645762869222e-06	0.0002137174200018568	0.0	0.0	0.0	0.0	0.0	0.0007461998054302119	0.0	0.0	0.0007498221345827857	0.0004799586127160343
fastqc | MantonBM4_HiSeq_6_S30_L002_R1_001	0.33620108127188614	0.003619078287935974	0.004631501563619808	0.09606729441630572	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0005167377777592348	0.0006736729547083357	0.0013951919999499339	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
fastqc | MantonBM4_HiSeq_7_S31_L001_R1_001	0.9207745258856213	0.002770047855185633	3.295496456929372e-05	0.0	0.0	7.3233254598430485e-06	0.0005199561076488564	0.0	0.0	0.0	0.0	1.8308313649607621e-06	0.0003954595748315246	0.0	1.8308313649607621e-06	0.00021054560697048765	0.0	0.0	0.0	0.0	0.0	0.0007268400518894225	0.0	0.0	0.0007268400518894225	0.0004924936371744449
fastqc | MantonBM4_HiSeq_7_S31_L002_R1_001	0.3364448407892027	0.003585202126359891	0.004759731286982626	0.09636722944263489	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0005699354615480815	0.0006912392928910853	0.001390180416343631	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
fastqc | MantonBM4_HiSeq_8_S32_L001_R1_001	0.9086236387189313	0.0029178749378520443	4.0889503052859366e-05	0.0	0.0	2.780486207594437e-05	0.0005217500589544855	0.0	0.0	0.0	0.0	1.6355801221143746e-06	0.000436699892604538	0.0	0.0	0.00022080331648544058	0.0	0.0	0.0	0.0	0.0	0.0008014342598360436	0.0	0.0	0.0006853080711659229	0.0004775893956573974
fastqc | MantonBM4_HiSeq_8_S32_L002_R1_001	0.3298876260674091	0.003668174171809064	0.0049790577316405175	0.10551791301029263	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0005864479083456498	0.0006308011114978418	0.0013568794742115035	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
fastqc | MantonBM5_HiSeq_1_S1_L001_R1_001	1.9001480068996368	0.0	0.0	0.17778938706434586	0.0016812429443878853	0.0011471237294063967	0.0	0.0	0.0	0.0009367629308906106	0.0	0.00027445510431356484	0.0003122543102968702	0.0	0.0007691316695733434	0.0	0.0	0.0	0.0	0.0	2.1364768599259542e-05	0.0	0.0	0.0	0.0	0.0
fastqc | MantonBM5_HiSeq_1_S1_L002_R1_001	1.3395970070752483	0.0	0.09534798896495023	0.09401475504647981	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.6121329122979544e-06	0.0	0.0	0.0014767137476649262	0.0	1.6121329122979544e-06	0.0	0.0	0.0	0.002147361039180875	0.00024988060140618295	0.0	0.0	0.0	0.002013554007460145
fastqc | MantonBM5_HiSeq_2_S2_L001_R1_001	1.8926917856578023	0.0	0.0	0.17623440051052308	0.0017531698832504135	0.0011383596228228712	0.0	0.0	0.0	0.0010278859041522972	0.0	0.00028178803602929017	0.0003266179508521318	0.0	0.0007509010732825971	0.0	0.0	0.0	0.0	0.0	1.2808547092240465e-05	0.0	0.0	0.0	0.0	0.0
fastqc | MantonBM5_HiSeq_2_S2_L002_R1_001	1.3353512351131243	0.0	0.09468494433217535	0.09356206139446482	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.71139694144277e-06	0.0	0.0	0.0015798884410304754	0.0	0.0	0.0	0.0	0.0	0.0019850685779945537	0.00022457658754210534	1.57046564714759e-06	0.0	0.0	0.0020902897763534424
fastqc | MantonBM5_HiSeq_3_S3_L001_R1_001	1.8841146436967917	0.0	0.0	0.1774475914358679	0.0017533665107498306	0.0011730931574605306	0.0	0.0	0.0	0.0008970712380580528	0.0	0.00028700006392416727	0.0003293443356506837	0.0	0.0007982679373628478	0.0	0.0	0.0	0.0	0.0	2.6661208124102968e-05	0.0	0.0	0.0	0.0	0.0
fastqc | MantonBM5_HiSeq_3_S3_L002_R1_001	1.335917822051739	0.0	0.09494483156801965	0.09471392337314631	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.539387965822262e-06	0.0	0.0	0.0015162971463349281	0.0	7.696939829111311e-06	0.0	0.0	0.0	0.0021505249882537	0.0002278294189416948	3.078775931644524e-06	0.0	0.0	0.0021412886604587665
fastqc | MantonBM5_HiSeq_4_S4_L001_R1_001	1.9031910781881913	0.0	0.0	0.1769038386864779	0.0017476832682776782	0.001102938691778235	0.0	0.0	0.0	0.0009196610456667183	0.0	0.00027818928427640946	0.0003010989900403491	0.0	0.0008329314452746613	0.0	0.0	0.0	0.0	0.0	2.2909705763939604e-05	0.0	0.0	0.0	0.0	0.0
fastqc | MantonBM5_HiSeq_4_S4_L002_R1_001	1.3382788180705822	0.0	0.09422737100635112	0.0939814011066041	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.215292807150451e-06	0.0	0.0	0.00149832644813211	0.0	3.215292807150451e-06	0.0	0.0	0.0	0.0021076244350871206	0.0002073863860612041	3.215292807150451e-06	0.0	0.0	0.002096370910262094
fastqc | MantonBM5_HiSeq_5_S5_L001_R1_001	1.8801450074747743	0.0	0.0	0.17530017809181603	0.0016488061693634226	0.0012354075267059913	0.0	0.0	0.0	0.0010422753422984655	0.0	0.00030645768104334666	0.0003367842223965945	0.0	0.0007326253937442506	0.0	0.0	0.0	0.0	0.0	2.7134273842379655e-05	0.0	0.0	0.0	0.0	0.0
fastqc | MantonBM5_HiSeq_5_S5_L002_R1_001	1.332619113324037	0.0	0.09312705280545872	0.092911336186566	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.12632781003957e-06	0.0	0.0	0.0015662902328298248	0.0	1.563163905019785e-06	0.0	0.0	0.0	0.002188429467027699	0.00024541673308810626	0.0	0.0	0.0	0.0021352818942570262
fastqc | MantonBM5_HiSeq_6_S6_L001_R1_001	1.8900747362973802	0.0	0.0	0.1772827026888235	0.0017314785310379274	0.0011252967682741748	0.0	0.0	0.0	0.0009823758648583307	0.0	0.0002989839588699267	0.00029569842086036706	0.0	0.0007753869702560737	0.0	0.0	0.0	0.0	0.0	3.2855380095596344e-05	0.0	0.0	0.0	0.0	0.0
fastqc | MantonBM5_HiSeq_6_S6_L002_R1_001	1.3373868801518904	0.0	0.09414200829732182	0.0941629538066127	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.2223860447483083e-06	0.0	0.0	0.0015838027409937937	0.0	0.0	0.0	0.0	0.0	0.002110662859310142	0.0002255670231323816	1.6111930223741542e-06	0.0	0.0	0.0020462151384151757
