fastqc | MantonBM1_HiSeq_5_S5_L008_R2_001 - illumina_universal_adapter	5.8949957631057725e-05	7.681358115562067e-05	0.00014648171290141616	0.00018935440936036725	0.00024115891758159978	0.0003304770352044145	0.0003787088187207345	0.0004358724139993359	0.000526976893974607	0.0008136880515438422	0.0016327351901450533	0.0030591455285814044	0.005382309767950816	0.008524521145921438	0.012915399808259011	0.018452229919697295	0.025060877442609358	0.03216345415597559	0.03947414208340297	0.04713674339426425	0.05512714219680126	0.063680245140362	0.07231641393331195	0.08036576269348	0.08830435698779579	0.09624920355034516	0.10377336177889107	0.11067854545231087	0.1173684724622597	0.12299819341602572	0.12812683972992772	0.13278031365807638	0.13757401703089284	0.1421506773778859	0.14652637196022755	0.15069127578497943	0.15469630017918642	0.15868792685575	0.162755473932293	0.1670230935923111	0.17120139513470636	0.17539666711944998	0.18002959788054537	0.18533241452381188	0.19189997571261747	0.20082196248196044	0.21260570173993837	0.22763436821115318
fastqc | MantonBM1_HiSeq_6_S6_L007_R2_001 - illumina_universal_adapter	4.9706662544755036e-05	7.375827345350747e-05	0.00012506837672551267	0.00017156815781576738	0.00023730922763302406	0.0002902227716322794	0.00034313631563153476	0.00039123953744903963	0.00046339437017529694	0.0007279620901715737	0.001480777511615525	0.002832478044687412	0.005147044734473021	0.008424477580972353	0.012859594632546302	0.01869852404082777	0.02567990496727498	0.03333873960098538	0.04129180560814619	0.049535094386939274	0.058078226581728135	0.06686187488560452	0.07530880063675838	0.0836426838166411	0.09225235880161084	0.10042990651058667	0.10802380179484344	0.1151983973289243	0.12178773699755885	0.1276138388800223	0.13289477091522073	0.1378453941606056	0.14275993998962733	0.14751895206810584	0.15224429189131206	0.15679245151415713	0.1611033019093692	0.16532195446276438	0.1696344082987037	0.1738474488095535	0.17812302350876608	0.18246754615925037	0.18704536943554956	0.19227018104529425	0.19859896159575063	0.20661376007091056	0.21713313296203526	0.23019796800766956
fastqc | MantonBM1_HiSeq_6_S6_L008_R2_001 - illumina_universal_adapter	3.9858893538041304e-05	6.144912753781367e-05	0.00010462959553735842	0.00016940029753667553	0.00023583178676674438	0.0002839946164585443	0.00032717508445808904	0.0003902849992266544	0.0004766459352257439	0.0007332375623768847	0.0014789310289844075	0.0028764834836619807	0.005005612713485687	0.007924446271531837	0.011714362732107263	0.016720805839208326	0.022974500156603933	0.029661659941225736	0.03660208977853718	0.04398927138092083	0.05121452622830619	0.05886909457484088	0.06652283252776019	0.07361522439668541	0.08101070993522283	0.08814628227214759	0.09464577309969445	0.10077241719393755	0.1064332104699548	0.11154428317259321	0.11610895687631431	0.12023767393196311	0.12453911285961006	0.12870934959602762	0.13289702459836808	0.1367774539630195	0.140399630913289	0.14402845101248152	0.14768716528182751	0.1513143245937893	0.15490743776752064	0.15859106384532795	0.16261930327351626	0.16729441932808237	0.17325249351840416	0.1809975747690148	0.19088922351537208	0.20342899750116294
fastqc | MantonBM1_HiSeq_7_S7_L007_R2_001 - illumina_universal_adapter	5.3119474329682036e-05	5.9759408620892285e-05	0.00010125899794095638	0.0001493985215522307	0.00019919802873630762	0.00029547707595885633	0.0003353166817061178	0.0003784762545989845	0.0004548354989479024	0.0007569525091979689	0.0015620445420072124	0.003033619979296685	0.005496205609549288	0.00876720323975674	0.013176949600906748	0.01909562102973429	0.026215290573484484	0.03397073382561806	0.04197185464652642	0.05026762255160723	0.05872523885503629	0.0676708903288693	0.0763426445131899	0.08465169228685313	0.09313586832744702	0.1014108864378678	0.10916466970642859	0.11656985642470083	0.12345131832575384	0.12960487743013294	0.13506373340929417	0.14022379234535093	0.1454427806982422	0.15064184924825985	0.15575542864427816	0.16062167048794884	0.16520571512424315	0.16950922253673378	0.17403433775619356	0.17851048346025566	0.1830638184004531	0.1875922535870585	0.19235474645742906	0.19773890317581416	0.20420868915081217	0.21218989016884687	0.22260047714567816	0.23604634408537895
fastqc | MantonBM1_HiSeq_7_S7_L008_R2_001 - illumina_universal_adapter	3.795708023855887e-05	5.34849766997875e-05	7.763948230614314e-05	0.00011387124071567661	0.00017080686107351492	0.00024672102155063263	0.0002777768144730899	0.000329536469343852	0.0003950986988468173	0.0006495836686280643	0.0013811201241348352	0.0027656908919277213	0.005005158626002695	0.008016707878566535	0.011933188430454201	0.017184205417093014	0.023484218075779273	0.030250067628302395	0.037190174685557076	0.04433990834503835	0.05156555616499674	0.05930189924634664	0.06698993331648384	0.07421213049278418	0.08148781264578431	0.0885918252767964	0.09520843449110883	0.10176638276323438	0.10803447696808367	0.11352962699352957	0.1182915152416397	0.12268504727925289	0.12703630893205495	0.13134098689547333	0.13558010262938874	0.13958716257730025	0.14341651437682212	0.14717512798135396	0.15082849695431527	0.154751878793519	0.15866404604083412	0.1625141017023043	0.16671439769506666	0.17154271083359424	0.1773535947537518	0.18493034556591686	0.19476985595684876	0.2076053877038832
fastqc | MantonBM1_HiSeq_8_S8_L007_R2_001 - illumina_universal_adapter	6.0441892692202446e-05	8.058919025626994e-05	0.00012927849270276634	0.00017628885368559048	0.00024176757076880978	0.00031396205370671826	0.0003626513561532147	0.0004264511317727617	0.0005993821025310076	0.0008806047976961163	0.0016302521612257938	0.00317068095414512	0.005577443542319348	0.008898389757463137	0.013364374050831431	0.019102995973663318	0.026326641621113346	0.034058167061324245	0.04208098884548228	0.050546211705317964	0.05921626542372167	0.0684789854788017	0.07765356110703894	0.0864780774401005	0.09539577502439586	0.10392899501351027	0.11200974027816502	0.11944577202076959	0.12621106664863707	0.13232325304713605	0.13770426043820572	0.14258242486090555	0.1473355081445618	0.15203150741845323	0.15665867009233406	0.1610910755564289	0.16539839988148017	0.16953615111870052	0.17366298923640702	0.17780241941509106	0.18183607628156373	0.1859276566285331	0.190236659895048	0.19508124548847444	0.20098524314547803	0.2087209659393481	0.21848568949206615	0.23086956172811296
fastqc | MantonBM1_HiSeq_8_S8_L008_R2_001 - illumina_universal_adapter	5.5687404186123106e-05	6.960925523265388e-05	0.00010615411422979717	0.00015314036151183855	0.00022448984812530878	0.0003219428054510242	0.0003706692841138819	0.0004524601590122502	0.0006090809832857215	0.0008353110627918466	0.0015975324075894067	0.0030367037595245257	0.005214603332616184	0.008224333505738056	0.01209547821236402	0.017318782701884285	0.023670627241863952	0.030554982584373423	0.037637724304295954	0.045091135308332364	0.052589792328270005	0.060499143954080306	0.06834758748156203	0.07600634578853477	0.08371470068986078	0.09126208418846128	0.09823867179415402	0.10469318998560184	0.11079444120674395	0.11595422725086443	0.12037876553659	0.12436737586142105	0.128342934450896	0.13231936315606135	0.13635147926541283	0.14014170321283084	0.14377530633597538	0.14721400354446848	0.15066401225693687	0.1541270727047614	0.15766844356472268	0.16126028113472762	0.16503571311540868	0.16933408462602506	0.17474446398898308	0.1817297527515799	0.1911304826707498	0.20310327457076627
fastqc | MantonBM2_HiSeq_1_S9_L005_R2_001 - illumina_universal_adapter	6.262674822078387e-05	8.024052115787933e-05	0.00013503892585106522	0.00016635229996145716	0.00021527944700894456	0.0002661636799383314	0.0003053053975763214	0.0003464042010962108	0.000454043924600683	0.0006751946292553261	0.0013347325714554562	0.002530512045296048	0.004495426270723142	0.007253938821260482	0.011059492318614052	0.016052018403339665	0.022407654804808278	0.029249627047928918	0.036359720056869785	0.04372032005869379	0.0512462938175383	0.05913334992159326	0.06713391700679841	0.07464716970741057	0.08251563349558749	0.0902187235267439	0.09741297122860645	0.10394083118768223	0.11017512826447307	0.11538586942503049	0.12004275528101033	0.1242495113841533	0.12843473954259538	0.13250939234871012	0.136464662916029	0.1402663022416188	0.14380275643021118	0.1471239311717946	0.15030713135870413	0.1535832931250039	0.15665983213134987	0.1596649375030066	0.1626436222152576	0.1655821866669297	0.16880844274324103	0.17237131759123905	0.17653599634792116	0.18185046306021924
fastqc | MantonBM2_HiSeq_1_S9_L006_R2_001 - illumina_universal_adapter	8.098393434317032e-05	9.377087134472353e-05	0.00012786937001553207	0.00016836133718711724	0.00020885330435870239	0.0002280337098610322	0.0002663945208656918	0.00030475533187035144	0.00041770660871740477	0.0006617239898303786	0.001342628385163087	0.002468944419383232	0.0043326404873596115	0.006927323120591451	0.01038086168909428	0.015156782659174403	0.02075426433160432	0.02705076522678581	0.03340267618230737	0.040119014842373193	0.046872648735360206	0.05389054599304599	0.06111303424275663	0.06787519276041135	0.07490374579893176	0.08197811869504108	0.08862519477968181	0.09469685869925268	0.10019630718800401	0.1048869819114071	0.10873798110504156	0.1122767659202214	0.11578997686139815	0.11934474534782993	0.12288779247534365	0.12626460942183715	0.12942085170505385	0.13244389672783774	0.13523251457225982	0.13799768969884568	0.14070852034317496	0.14324779291606674	0.14582009840954585	0.14838707601260767	0.15125134990095557	0.15463456031594985	0.15876047865511772	0.1640212376531734
fastqc | MantonBM2_HiSeq_2_S10_L005_R2_001 - illumina_universal_adapter	5.520397619059407e-05	6.555472172633046e-05	0.00010523257961331996	0.00015353605878008978	0.00019493904092303532	0.000239792271577893	0.0002604937626493658	0.00030189674479231133	0.00037435196354246606	0.0005520397619059407	0.001092003654020189	0.002159855568456993	0.0037918231145914307	0.006207859635057899	0.009326884289826465	0.013689723533139353	0.0190082816142519	0.02480814936277619	0.030865060625437934	0.03721093020097232	0.043561112587146594	0.050144186747874936	0.05659960171366253	0.06293943335430106	0.0695147444558776	0.07589684164078707	0.08170878525910305	0.0872671356117935	0.09233296298940848	0.09676221951657568	0.10079124721636107	0.10446834956793141	0.10820841895484416	0.11195452627665275	0.11561610250991951	0.11899648348946541	0.1221577736885049	0.1252638599113538	0.1282198603239345	0.13110944345266093	0.13397401227967598	0.13669108298280677	0.1393641630174107	0.1420381056141426	0.14480951773133602	0.147989784297191	0.15174969261304727	0.15633248519899456
fastqc | MantonBM2_HiSeq_2_S10_L006_R2_001 - illumina_universal_adapter	6.034077376558145e-05	7.354031802680239e-05	0.00010936765245011638	0.00015462323277430246	0.00019233621637779086	0.0002526769901433723	0.0002790760786658142	0.00032244600980982585	0.0003809011343952329	0.0005864368950342447	0.0010833054540102046	0.0020751569227819497	0.0037392423242858753	0.006010506761805964	0.009003974835332856	0.012909154287474082	0.017876897052643594	0.023134086966969874	0.028315850914089183	0.03374557772840142	0.03942232458531651	0.045204667796321374	0.05126043013845153	0.0571379986330552	0.06307779355060462	0.06893556272881646	0.07441525924640333	0.07938488766075301	0.0840735543472567	0.08807490190758682	0.09168309161385058	0.09498674897751616	0.09829134916577183	0.10160914889828873	0.10485529396195899	0.10781199187647247	0.11053298364346417	0.1133020594645503	0.11592688312335309	0.11851682227232266	0.12094459559179722	0.12337991150799249	0.12572754473730965	0.1281553180567842	0.13082916859427152	0.13382263666779842	0.13755150792159335	0.14219491902777287
fastqc | MantonBM2_HiSeq_3_S11_L005_R2_001 - illumina_universal_adapter	7.146082705938536e-05	8.039343044180853e-05	0.00012148340600095511	0.0001679329435895556	0.00021438248117815607	0.0002769107048551183	0.00030192199432590316	0.0003519445732674729	0.00040196715220904266	0.0006315350591373181	0.0012443116511715476	0.002460038971519341	0.0043296328594605105	0.006825402244509544	0.010182274595624171	0.014716464072542172	0.020381521137674947	0.026483382508208215	0.03276657572740467	0.0392855896758971	0.045861772286037036	0.052522814628309995	0.05922673346681859	0.0655340447151476	0.07196998545218347	0.07818975718736473	0.08411832605227898	0.08963063559957232	0.09460430916290555	0.09872402584287912	0.10240336517609921	0.10579418142006705	0.10920554265181447	0.11261869040423836	0.11592464691607317	0.11904391201721534	0.1220256150262682	0.12482151988496665	0.12741912094857533	0.1301167671700671	0.13272955365942588	0.13520477805669534	0.13765320464381753	0.14010699079296918	0.14286984501915267	0.1459908966409713	0.1495666177749553	0.1537810200507826
fastqc | MantonBM2_HiSeq_3_S11_L006_R2_001 - illumina_universal_adapter	4.2916806414517553e-05	5.8522917837978485e-05	9.948896032456342e-05	0.00014825805852287883	0.00020287944850499206	0.00024189472706364438	0.0002906638252619598	0.00034138368738820783	0.00041161118879378197	0.0006339982765781002	0.0011772860305073337	0.002312630636564116	0.004039056712784482	0.006470683948952487	0.009547038663302223	0.013699239683906796	0.0186814907558467	0.02399829784142704	0.0294565353117825	0.035334187026643475	0.041173798844909765	0.046985124586221026	0.0527613365768295	0.058313210715725726	0.0640026137115412	0.06937989447888745	0.07466353857769295	0.07961945433660576	0.08402525466784157	0.0875707681068591	0.09079635626169569	0.09372347753555857	0.09663694346192594	0.09942458511494165	0.10229123270703863	0.1050105976225767	0.10751635388800614	0.10998992254862469	0.11233474078999969	0.11458299621694204	0.1168653900126232	0.11910486700188985	0.12137653159596737	0.12360430400166642	0.1260798234262129	0.1290449845966705	0.13268803623208464	0.13711724573045564
fastqc | MantonBM2_HiSeq_4_S12_L005_R2_001 - illumina_universal_adapter	4.6074105628351924e-05	4.7917069853486e-05	8.293339013103346e-05	0.00010504896083264239	0.000143751209560458	0.00016586678026206693	0.0001990401363144803	0.0002414283134925641	0.00030040316869685453	0.0005114225724747064	0.0011794971040858093	0.0024345557414021156	0.0044369363720102905	0.007259436082803129	0.011105702420657948	0.01622637852019298	0.02248784947508601	0.029380535677087455	0.036407758267523696	0.04372801216975625	0.05118648838887385	0.05873526985502303	0.06610712675555935	0.07322557607513971	0.0801763156502329	0.08685061059155594	0.09304389187011902	0.09896349296124968	0.10454030270650538	0.10970520994744364	0.11444807838082618	0.11902139410549639	0.12358825945537863	0.1283302064066486	0.13288324952484237	0.13714418281335233	0.1410899692193644	0.14475838950949377	0.1483567771590681	0.15196622259399317	0.15542915237302007	0.15875385983516196	0.16201037762097387	0.16515631755327775	0.1684229716423279	0.1720766482186562	0.17636706893476833	0.18124263079236053
fastqc | MantonBM2_HiSeq_4_S12_L006_R2_001 - illumina_universal_adapter	4.800055968652595e-05	6.200072292842935e-05	0.00010200118933386764	0.00014600170237984974	0.00019400226206637568	0.00023400272847181399	0.0002680031249164365	0.00030200352136105905	0.000374004360890848	0.0005990069844214384	0.0012310143536273634	0.0024950290920392132	0.00450205249393208	0.00727208479250868	0.010983128063273218	0.015515180907009376	0.02116624679843767	0.027326318624875168	0.03373939340132706	0.04004446691848427	0.046539542651067314	0.053169619957768706	0.05967269578363284	0.06582476751678926	0.07205684018275653	0.07797790922242154	0.08372597624488301	0.08904903831178672	0.09411509738203547	0.09861714987596755	0.10283619907008115	0.1066112430870944	0.11051028854996449	0.11443333429267785	0.11830237940574387	0.12195942204686107	0.12533446139981994	0.12866550023973278	0.13190853805355368	0.13497957386183124	0.137934608317533	0.14069564051116834	0.14357567409235994	0.14639970702058386	0.14947274285218165	0.1527387809341857	0.15670282715496464	0.1614528825406104
fastqc | MantonBM2_HiSeq_5_S13_L005_R2_001 - illumina_universal_adapter	3.52499065625691e-05	5.371414333343864e-05	6.882124614596826e-05	9.567831781268757e-05	0.00013260679135442663	0.00016785669791699573	0.00017960666677118543	0.00021821370729209445	0.00026185644875051335	0.0004355881310946039	0.000903908318283022	0.0018472629605765381	0.003280759160787682	0.005310985922093745	0.008060478633974136	0.012031968106690254	0.01657920605326167	0.02163169266056324	0.026942678582656983	0.032383753445636404	0.037881060302418015	0.04327849242393901	0.048698585199678804	0.053897946417657744	0.05913843252662635	0.06436465081627202	0.06931138770388588	0.07403487518327015	0.07843691708614335	0.08273908425375595	0.08690864463001413	0.09094895534887622	0.0949724803979466	0.09880380952790202	0.1027165491563472	0.10642282504635447	0.10988570872438208	0.11306827171688832	0.11617949561277985	0.11922189826252538	0.12212581913648941	0.1248140441536301	0.12737805521431222	0.12995633409431728	0.13259839851953079	0.13550315867698437	0.13900716724600168	0.1431641383699161
fastqc | MantonBM2_HiSeq_5_S13_L006_R2_001 - illumina_universal_adapter	4.198784784056681e-05	5.1115640849385685e-05	8.397569568113363e-05	0.00010953351610582646	0.00013691689513228308	0.00016795139136226725	0.00019716032899048765	0.00023184594242399935	0.0002774849074680937	0.000493813601777101	0.0010004061137665484	0.0019314410006660732	0.0033645045030506362	0.005412781254229591	0.008114607984839978	0.011628808293235243	0.0158540636770175	0.020601428820904197	0.02550853034244522	0.030395550719366844	0.03523419379334173	0.04014677199068804	0.04478642917707068	0.04930742505433866	0.05412051030788886	0.05866067455047536	0.06317984486914159	0.06755479605826847	0.07164861122272373	0.07546676703831268	0.07913796538645962	0.08257275389567816	0.0860632219422505	0.08958837560225635	0.09288989833354613	0.09598695850143837	0.09898087460833097	0.1019118089434627	0.10460907177756867	0.10731181128747995	0.10974710646223282	0.11202175248003049	0.11424345729837701	0.1164103953586706	0.11880735380278643	0.12163788241482118	0.1250982287444644	0.12937459976909604
fastqc | MantonBM2_HiSeq_6_S14_L005_R2_001 - illumina_universal_adapter	5.716744683137404e-05	6.893721529665693e-05	0.00011433489366274808	0.00017654652697924336	0.00021185583237509203	0.00024380234678085988	0.00026566048821638526	0.0003110581665824764	0.0003615000314336888	0.000541409349403013	0.001135782656899799	0.0021437792561765263	0.003808360796266535	0.005952140052443062	0.008935776358392274	0.013159441841933791	0.01820530972255007	0.02374214508771815	0.029627029320359596	0.03568593798673772	0.04187935829271909	0.048161051862190066	0.054272083788914446	0.06026205523999592	0.06620578831496379	0.07189310857693798	0.07735512184257676	0.08265235834970158	0.08754101575153159	0.09189583008368625	0.09597405485690677	0.0999026354310687	0.10390183461602231	0.10772700936723925	0.11149165388063473	0.1151806355967534	0.11868970799490275	0.12193900478906836	0.12499325970580927	0.12805508090227785	0.13093447068753455	0.13360116394266863	0.13620144207574864	0.13865627949850765	0.14128682275049836	0.14419479625917075	0.14762568376680074	0.15140714223514662
fastqc | MantonBM2_HiSeq_6_S14_L006_R2_001 - illumina_universal_adapter	5.4727823574425935e-05	6.567338828931112e-05	9.668582164815248e-05	0.00014229234129350742	0.0001878988609388624	0.00021891129429770374	0.00023350538058421733	0.0002827604218012007	0.00033383972380399824	0.0005545752788875162	0.0010945564714885188	0.0021188789027231907	0.0036539943539858383	0.0057710489959232145	0.008672535775760697	0.012707800633981702	0.017485539632029087	0.02263633996077547	0.027755215725770114	0.03298081074673488	0.038300355198169087	0.04365456060453375	0.048977753577539584	0.05422980037989866	0.059591302829406584	0.06482510702390752	0.06976520523189236	0.07446723740732847	0.07893758846296617	0.08289167371621843	0.0864863795946653	0.08978373096502447	0.09314857998445875	0.09667305182265179	0.1000406372332648	0.1031382320475773	0.10618657182067284	0.10897951508375436	0.1116301660055424	0.11424798023318578	0.11672623851071436	0.11906950149009268	0.12139999464397033	0.12371406945077565	0.12614763333905177	0.12888311238738018	0.1321667818018457	0.13615279161884974
