Sample	1	2	3	4	5	6	7	8
fastqc | MantonBM2_HiSeq_4_S12_L005_I1_001	1.1846389742739334	0.0004201958433305696	9.767710393210608e-05	0.0	0.0	0.0	0.0	0.0
fastqc | MantonBM2_HiSeq_4_S12_L006_I1_001	1.0076877496391607	0.0	0.0	0.0	0.00024400284507317357	0.0	0.0	0.0
fastqc | MantonBM2_HiSeq_5_S13_L005_I1_001	1.1946042263026544	0.00041628461083414943	0.00010239258572936738	0.0	0.0	0.0	0.0	0.0
fastqc | MantonBM2_HiSeq_5_S13_L006_I1_001	1.0168744779130594	0.0	0.0	0.0	0.0002519270870434009	0.0	0.0	0.0
fastqc | MantonBM2_HiSeq_6_S14_L005_I1_001	1.1986954321377261	0.00047247213410635605	0.00010088372970242476	0.0	0.0	0.0	0.0	0.0
fastqc | MantonBM2_HiSeq_6_S14_L006_I1_001	1.0216571862265977	0.0	0.0	0.0	0.0002699905963005013	0.0	0.0	0.0
fastqc | MantonBM2_HiSeq_7_S15_L005_I1_001	1.1966561836974987	0.0004434777448134172	7.95607914283207e-05	0.0	0.0	0.0	0.0	0.0
fastqc | MantonBM2_HiSeq_7_S15_L006_I1_001	1.0143142656528943	0.0	0.0	0.0	0.0002338306842585712	0.0	0.0	0.0
fastqc | MantonBM2_HiSeq_8_S16_L005_I1_001	1.1933847382636122	0.0004511669803756416	0.00011464079009544992	0.0	0.0	0.0	0.0	0.0
fastqc | MantonBM2_HiSeq_8_S16_L006_I1_001	1.0169408892017486	0.0	0.0	0.0	0.0002692908943745454	0.0	0.0	0.0
fastqc | MantonBM3_HiSeq_1_S17_L003_I1_001	1.2729064933338936	0.0005779924048162835	0.0	0.0	0.0	0.0	0.0	0.0027663661639320235
fastqc | MantonBM3_HiSeq_1_S17_L004_I1_001	1.3505250455621545	0.006657650433886668	0.0	0.0	0.0	0.0	0.0	0.0
fastqc | MantonBM3_HiSeq_2_S18_L003_I1_001	1.2739853920093047	0.0005936738629403221	0.0	0.0	0.0	0.0	0.0	0.0025192421314337147
fastqc | MantonBM3_HiSeq_2_S18_L004_I1_001	1.343163487421462	0.006320460946346433	0.0	0.0	0.0	0.0	0.0	0.0
fastqc | MantonBM3_HiSeq_3_S19_L003_I1_001	1.2719300232619115	0.0005403696226467927	0.0	0.0	0.0	0.0	0.0	0.0026672790127952794
fastqc | MantonBM3_HiSeq_3_S19_L004_I1_001	1.345479207861489	0.006170010019429033	0.0	0.0	0.0	0.0	0.0	0.0
fastqc | MantonBM3_HiSeq_4_S20_L003_I1_001	1.2736043439968008	0.0006162540857645887	0.0	0.0	0.0	0.0	0.0	0.0026593176312758953
fastqc | MantonBM3_HiSeq_4_S20_L004_I1_001	1.3484824345604502	0.0065129156511494896	0.0	0.0	0.0	0.0	0.0	0.0
fastqc | MantonBM3_HiSeq_5_S21_L003_I1_001	1.2708285311701635	0.0005964387788237742	0.0	0.0	0.0	0.0	0.0	0.002639759011639606
fastqc | MantonBM3_HiSeq_5_S21_L004_I1_001	1.340810575560441	0.0061379965551023475	0.0	0.0	0.0	0.0	0.0	0.0
fastqc | MantonBM3_HiSeq_6_S22_L003_I1_001	1.2732124054928344	0.0005747963164260701	0.0	0.0	0.0	0.0	0.0	0.0026260662379849206
fastqc | MantonBM3_HiSeq_6_S22_L004_I1_001	1.3402426133388243	0.00635702793699651	0.0	0.0	0.0	0.0	0.0	0.0
fastqc | MantonBM3_HiSeq_7_S23_L003_I1_001	1.274258298020811	0.0006047458219825958	0.0	0.0	0.0	0.0	0.0	0.0025650963724362457
fastqc | MantonBM3_HiSeq_7_S23_L004_I1_001	1.3417643021436103	0.00644519045286023	0.0	0.0	0.0	0.0	0.0	0.0
fastqc | MantonBM3_HiSeq_8_S24_L003_I1_001	1.2697154202886716	0.0006108434554712937	0.0	0.0	0.0	0.0	0.0	0.0026752680966474255
fastqc | MantonBM3_HiSeq_8_S24_L004_I1_001	1.3463884365135685	0.00647168609361335	0.0	0.0	0.0	0.0	0.0	0.0
fastqc | MantonBM4_HiSeq_1_S25_L001_I1_001	1.2886591666161844	0.00038774231988728414	0.0	1.6223528028756659e-06	0.0	0.0	0.0	0.0
fastqc | MantonBM4_HiSeq_1_S25_L002_I1_001	1.2535523341803765	0.0021325411697818188	0.0032583245315038487	0.0	0.0	9.918796138520088e-06	0.0	0.0009505512966081751
fastqc | MantonBM4_HiSeq_2_S26_L001_I1_001	1.2941553852887377	0.00034025906260529143	0.0	0.0	0.0	0.0	0.0	0.0
fastqc | MantonBM4_HiSeq_2_S26_L002_I1_001	1.227980935938196	0.0019610893083725238	0.0028908811336671573	0.0	0.0	6.090339466995414e-06	0.0	0.0009500929568512848
fastqc | MantonBM4_HiSeq_3_S27_L001_I1_001	1.3000513304230825	0.0003828987944990231	0.0	0.0	0.0	0.0	0.0	0.0
fastqc | MantonBM4_HiSeq_3_S27_L002_I1_001	1.2495248568684716	0.0020410743911807357	0.003085345009924368	0.0	0.0	2.4682760079394947e-05	0.0	0.0009835130554712755
fastqc | MantonBM4_HiSeq_4_S28_L001_I1_001	1.2963707272126554	0.00042518718865980744	0.0	3.5730015853765333e-06	0.0	0.0	0.0	0.0
fastqc | MantonBM4_HiSeq_4_S28_L002_I1_001	1.2487312164707927	0.0019717846462510543	0.0032893790594001235	0.0	0.0	1.2899525723137737e-05	0.0	0.000993263480681606
fastqc | MantonBM4_HiSeq_5_S29_L001_I1_001	1.2961139094940872	0.0004025476871013742	0.0	0.0	0.0	0.0	0.0	0.0
fastqc | MantonBM4_HiSeq_5_S29_L002_I1_001	1.2346092051865585	0.0020246027282526885	0.0031751083566303245	0.0	0.0	1.97434663216131e-05	0.0	0.000953070965161505
fastqc | MantonBM4_HiSeq_6_S30_L001_I1_001	1.2984383740567047	0.00036585524440995825	0.0	0.0	0.0	0.0	0.0	0.0
fastqc | MantonBM4_HiSeq_6_S30_L002_I1_001	1.238233856877377	0.001906188246845177	0.003058322106886137	0.0	0.0	1.913843621330499e-05	0.0	0.0009990263703345205
fastqc | MantonBM4_HiSeq_7_S31_L001_I1_001	1.3017046230048173	0.00037898209254687775	0.0	0.0	0.0	0.0	0.0	0.0
fastqc | MantonBM4_HiSeq_7_S31_L002_I1_001	1.2436357607930806	0.0019986250306990153	0.002942099274477934	0.0	0.0	3.85091528073028e-06	0.0	0.0009357724132174579
fastqc | MantonBM4_HiSeq_8_S32_L001_I1_001	1.2842198935413984	0.0003909036491853356	0.0	1.6355801221143746e-06	0.0	0.0	0.0	0.0
fastqc | MantonBM4_HiSeq_8_S32_L002_I1_001	1.2628473981064008	0.0019236148478228457	0.0033232048139586823	0.0	0.0	3.285422455717926e-05	0.0	0.0009856267367153778
fastqc | MantonBM5_HiSeq_1_S1_L001_I1_001	1.091603269591875	0.0	0.0	0.00037306172861783967	0.0	1.64344373840458e-06	0.0	0.0
fastqc | MantonBM5_HiSeq_1_S1_L002_I1_001	1.149865084626902	0.00981950156880684	0.0010478863929936702	0.0	0.0	0.008407273137633831	0.0	0.0
fastqc | MantonBM5_HiSeq_2_S2_L001_I1_001	1.0863457141496693	0.0	0.0	0.0003762510708345636	0.0	0.0	0.0	0.0
fastqc | MantonBM5_HiSeq_2_S2_L002_I1_001	1.146507452440568	0.009908067767854144	0.001022373136293081	0.0	0.0	0.008427118662593967	0.0	0.0
fastqc | MantonBM5_HiSeq_3_S3_L001_I1_001	1.0780381089663025	0.0	0.0	0.0004014864282217859	0.0	1.568306360241351e-06	0.0	0.0
fastqc | MantonBM5_HiSeq_3_S3_L002_I1_001	1.1463421940607272	0.009944446259211813	0.0010560201445540718	0.0	0.0	0.008520512390826221	0.0	0.0
fastqc | MantonBM5_HiSeq_4_S4_L001_I1_001	1.092501684395206	0.0	0.0	0.00042382955663288266	0.0	1.6364075545671146e-06	0.0	0.0
fastqc | MantonBM5_HiSeq_4_S4_L002_I1_001	1.1506938127622142	0.009755198376894468	0.0010465778087274719	0.0	0.0	0.008533387110177296	0.0	0.0
fastqc | MantonBM5_HiSeq_5_S5_L001_I1_001	1.0811396031095302	0.0	0.0	0.00037030303126071054	0.0	6.384535021736389e-06	0.0	0.0
fastqc | MantonBM5_HiSeq_5_S5_L002_I1_001	1.1441390623123715	0.010176197021678803	0.0009754142767323459	0.0	0.0	0.008330100449850435	0.0	0.0
fastqc | MantonBM5_HiSeq_6_S6_L001_I1_001	1.0834915826405378	0.0	0.0	0.0003811224091089176	0.0	6.571076019119269e-06	0.0	0.0
fastqc | MantonBM5_HiSeq_6_S6_L002_I1_001	1.1475593406418123	0.010061900424726593	0.000931269566932261	0.0	0.0	0.008468430525598555	0.0	0.0
fastqc | MantonBM5_HiSeq_7_S7_L001_I1_001	1.110327880284778	0.0	0.0	0.0003948587270837316	0.0	0.0	0.0	0.0
fastqc | MantonBM5_HiSeq_7_S7_L002_I1_001	1.157454173137433	0.010150591104988239	0.001096908587134221	0.0	0.0	0.008639201792181164	0.0	0.0
fastqc | MantonBM5_HiSeq_8_S8_L001_I1_001	1.0802620576874196	0.0	0.0	0.0003681140341859423	0.0	0.0	0.0	0.0
fastqc | MantonBM5_HiSeq_8_S8_L002_I1_001	1.1478426110240938	0.010139678079423937	0.0009880319687623812	0.0	0.0	0.008375335278062543	0.0	0.0
fastqc | MantonBM6_HiSeq_1_S9_L003_I1_001	1.2254404853085155	0.0742137967004916	0.0	0.0	0.0	2.7002654901029867e-05	0.0	0.0
fastqc | MantonBM6_HiSeq_1_S9_L004_I1_001	1.3398087765713935	0.21379503443174874	0.0	0.0	0.0	9.400732266309435e-05	0.0	0.0012429857107675807
fastqc | MantonBM6_HiSeq_2_S10_L003_I1_001	1.22898588974724	0.07500699561819915	0.0	0.0	0.0	4.258696143960737e-05	0.0	0.0
fastqc | MantonBM6_HiSeq_2_S10_L004_I1_001	1.3432815461852794	0.21444483194676445	0.0	0.0	0.0	9.743256162884877e-05	0.0	0.0013160456150447396
fastqc | MantonBM6_HiSeq_4_S11_L003_I1_001	1.2321410055494035	0.07390791436671525	0.0	0.0	0.0	3.3948076417120015e-05	0.0	0.0
fastqc | MantonBM6_HiSeq_4_S11_L004_I1_001	1.3453489855540266	0.21458299345641935	0.0	0.0	0.0	0.00011022042070781879	0.0	0.0013799596672618912
fastqc | MantonBM6_HiSeq_5_S12_L003_I1_001	1.2238671299668928	0.07239667194553179	0.0	0.0	0.0	4.016005059333426e-05	0.0	0.0
fastqc | MantonBM6_HiSeq_5_S12_L004_I1_001	1.3404885965857383	0.21345698940753152	0.0	0.0	0.0	9.613181120688387e-05	0.0	0.001292603122997177
fastqc | MantonBM6_HiSeq_6_S13_L003_I1_001	1.227012717709086	0.07398857923123836	0.0	0.0	0.0	4.57650213553723e-05	0.0	0.0
fastqc | MantonBM6_HiSeq_6_S13_L004_I1_001	1.341521972458522	0.21453324712782593	0.0	0.0	0.0	0.00010582129224327383	0.0	0.0013582631687934135
fastqc | MantonBM6_HiSeq_7_S14_L003_I1_001	1.2312569058733354	0.0739110735325134	0.0	0.0	0.0	3.8988170014513346e-05	0.0	0.0
fastqc | MantonBM6_HiSeq_7_S14_L004_I1_001	1.345900638983728	0.21458261795598318	0.0	0.0	0.0	8.355498032593544e-05	0.0	0.0012861498757313636
fastqc | MantonBM6_HiSeq_8_S15_L003_I1_001	1.225582198001171	0.07440390396207791	0.0	0.0	0.0	3.838843910829343e-05	0.0	0.0
fastqc | MantonBM6_HiSeq_8_S15_L004_I1_001	1.3406973217148257	0.21300358499591068	0.0	0.0	0.0	9.615457084822203e-05	0.0	0.0012203146270884648
fastqc | MantonBM7_HiSeq_1_S16_L005_I1_001	1.4761853901453792	0.25892012740417236	0.0003339334989816064	0.0	4.918400372597303e-05	0.0	0.0	0.010383002049730411
fastqc | MantonBM7_HiSeq_1_S16_L006_I1_001	1.4675649699212672	0.17227975449748179	0.0	1.0895920316827212e-05	0.0	4.140449720394341e-05	0.0	0.015254288443558098
fastqc | MantonBM7_HiSeq_2_S17_L005_I1_001	1.478844912940609	0.260026193475749	0.00037104525186725624	0.0	4.1742590835066325e-05	0.0	0.0	0.010475071266777478
fastqc | MantonBM7_HiSeq_2_S17_L006_I1_001	1.4654116097727465	0.17169759285181024	0.0	9.73485847414076e-06	0.0	2.9204575422422276e-05	0.0	0.01561276602082695
fastqc | MantonBM7_HiSeq_3_S18_L005_I1_001	1.4789430455916832	0.25932869787185087	0.00039354281357989034	0.0	4.804883189056801e-05	0.0	0.0	0.01037168356952118
fastqc | MantonBM7_HiSeq_3_S18_L006_I1_001	1.4648933706934069	0.17272348326515288	0.0	1.1588032243390703e-05	0.0	5.407748380248994e-05	0.0	0.015626461480212364
fastqc | MantonBM7_HiSeq_4_S19_L005_I1_001	1.4915540864116485	0.2602324102821695	0.00030595903295965537	0.0	5.13098999373335e-05	0.0	0.0	0.010699064320266209
fastqc | MantonBM7_HiSeq_4_S19_L006_I1_001	1.47328718354424	0.17387018865526355	0.0	1.1268007745242193e-05	0.0	4.185260019661386e-05	0.0	0.015773601127946894
fastqc | MantonBM7_HiSeq_5_S20_L005_I1_001	1.4736423774583214	0.25899973281379596	0.0003978144623871555	0.0	2.7521755259488745e-05	0.0	0.0	0.010288132511547065
fastqc | MantonBM7_HiSeq_5_S20_L006_I1_001	1.466063554879744	0.17215048548705703	0.0	1.0523160392137574e-05	0.0	3.367411325484024e-05	0.0	0.015443790191501104
fastqc | MantonBM7_HiSeq_6_S21_L005_I1_001	1.465292849176554	0.2573158776023354	0.0002833503122559434	0.0	6.238905957929029e-05	0.0	0.0	0.00974569101511497
fastqc | MantonBM7_HiSeq_6_S21_L006_I1_001	1.452631883787018	0.16945154044358418	0.0	8.683588215823725e-06	0.0	4.993063224098642e-05	0.0	0.014766441761008244
fastqc | MantonBM7_HiSeq_7_S22_L005_I1_001	1.4718425875041738	0.25756543971409446	0.0002971887554662594	0.0	4.166197506536347e-05	0.0	0.0	0.010079420500813603
fastqc | MantonBM7_HiSeq_7_S22_L006_I1_001	1.4584839077053264	0.16922335717374404	0.0	2.3264460217179784e-06	0.0	2.791735226061574e-05	0.0	0.015191692521818399
fastqc | MantonBM7_HiSeq_8_S23_L005_I1_001	1.4822913116207637	0.25747939955896765	0.00032120924606369544	0.0	5.554746360499995e-05	0.0	0.0	0.009916429807049123
fastqc | MantonBM7_HiSeq_8_S23_L006_I1_001	1.4629836036305381	0.1716060460793553	0.0	0.0	0.0	6.916891594487547e-05	0.0	0.015042204838129682
fastqc | MantonBM8_HiSeq_1_S24_L007_I1_001	1.3706006983359884	0.1988763568239191	0.0014978442121532628	0.003548682253243304	0.0	0.0	0.0	0.0029480796840669348
fastqc | MantonBM8_HiSeq_1_S24_L008_I1_001	1.5119375639159487	0.21684350580574802	1.5528891930481188e-05	0.0	0.0	0.0006716245759933114	0.0001242311354438495	0.002076989295701859
fastqc | MantonBM8_HiSeq_2_S25_L007_I1_001	1.3631536917697749	0.19529418459340617	0.0016512797478754851	0.0035008749556673883	0.0	0.0	0.0	0.002879621423072077
fastqc | MantonBM8_HiSeq_2_S25_L008_I1_001	1.5104282448755935	0.21484284973689655	1.5042158334833073e-05	0.0	0.0	0.000627472890538751	8.38063107226414e-05	0.0021316887240220585
fastqc | MantonBM8_HiSeq_3_S26_L007_I1_001	1.3682901824890439	0.19773575769762736	0.0015717421073318833	0.00347781068107418	0.0	0.0	0.0	0.002843813540503213
fastqc | MantonBM8_HiSeq_3_S26_L008_I1_001	1.5142814902200752	0.21694640440935598	1.2978109498256553e-05	0.0	0.0	0.0007051439494052727	7.137960224041105e-05	0.002080823556220467
fastqc | MantonBM8_HiSeq_4_S27_L007_I1_001	1.3746518009162125	0.19990999760113956	0.0015242972138359509	0.0034115223357280805	0.0	0.0	0.0	0.0028959785894123805
fastqc | MantonBM8_HiSeq_4_S27_L008_I1_001	1.5161092106847833	0.21829656113775175	9.849150024262397e-06	0.0	0.0	0.0006323154315576459	7.879320019409918e-05	0.0021490845352940546
fastqc | MantonBM8_HiSeq_5_S28_L007_I1_001	1.372120699442502	0.19689035122944018	0.0015522558187460655	0.0034915831012459456	0.0	0.0	0.0	0.0031402413110694066
fastqc | MantonBM8_HiSeq_5_S28_L008_I1_001	1.5167993347003195	0.21740483873676744	1.2628435929062034e-05	0.0	0.0	0.0006503644503466947	9.050379082494458e-05	0.002142624629297525
fastqc | MantonBM8_HiSeq_6_S29_L007_I1_001	1.3716520450119654	0.1986380304958089	0.0016063468600819113	0.003545174658712666	0.0	0.0	0.0	0.002870547638052513
fastqc | MantonBM8_HiSeq_6_S29_L008_I1_001	1.512160507626081	0.2168403393744501	8.203394975010407e-06	0.0	0.0	0.0006767800854383586	8.61356472376093e-05	0.00205700128998386
fastqc | MantonBM8_HiSeq_7_S30_L007_I1_001	1.369122216518062	0.1984587202649243	0.0015681531821823745	0.0035900869266864096	0.0	0.0	0.0	0.002897368811637857
fastqc | MantonBM8_HiSeq_7_S30_L008_I1_001	1.5161344005076776	0.21650004488607588	4.255612786218419e-06	0.0	0.0	0.0006872814649742747	0.00012128496440722495	0.0021554678762196293
fastqc | MantonBM8_HiSeq_8_S31_L007_I1_001	1.3703826347848003	0.1984954670566947	0.0014490658016577136	0.0035131549511945785	0.0	0.0	0.0	0.003128212280219858
fastqc | MantonBM8_HiSeq_8_S31_L008_I1_001	1.5173776198994788	0.21779313080188614	1.1730372324598264e-05	0.0	0.0	0.0006897458926863779	7.507438287742889e-05	0.0021302356141470447
